,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
2072,100000011000,6.1899895957e-05,0.000116,9.8e-05,0.000104
2073,100000011001,0.000127406397389,0.000218,0.00016,0.000206
2074,100000011010,6.7888266228e-05,9e-05,9.2e-05,8.4e-05
2075,100000011011,0.000103465879397,9e-05,0.000118,0.000118
2076,100000011100,8.0918307519e-05,0.00015,0.000136,0.000134
2077,100000011101,0.000778085396746,0.000722,0.000704,0.000684
2078,100000011110,1.3234177608e-05,0.00013,8e-05,0.00013
2079,100000011111,0.000466594298784,0.000334,0.000412,0.000358
2080,100000100000,5.4518825897e-05,0.000114,7e-05,8e-05
2081,100000100001,0.000490153585989,0.000448,0.000434,0.000396
2082,100000100010,8.6154606373e-05,0.000192,0.000122,0.000186
2083,100000100011,0.000103790738343,0.000176,0.000126,0.000158
2084,100000100100,0.000275560354498,0.000258,0.000284,0.00025
2085,100000100101,0.001146021281338,0.000784,0.000872,0.000722
2086,100000100110,0.00016908539996,0.000256,0.000192,0.0002
2087,100000100111,6.1546247862e-05,0.000124,0.000122,0.000142
2088,100000101000,0.000151783535966,0.000248,0.000156,0.000214
2089,100000101001,0.001325999243245,0.000796,0.001092,0.000826
2090,100000101010,0.000265497886468,0.000222,0.000266,0.000212
2091,100000101011,0.000270725010492,0.000274,0.000276,0.000308
2092,100000101100,4.7522328051e-05,8.6e-05,8e-05,7.2e-05
2093,100000101101,0.000339488263929,0.000286,0.000354,0.000282
2094,100000101110,0.000136858164689,0.000174,0.00015,0.00014
2095,100000101111,1.6026689297e-05,6.8e-05,7.6e-05,9.2e-05
2096,100000110000,9.8483196041e-05,0.000126,0.000128,0.00014
2097,100000110001,7.25095084e-05,0.000146,0.000134,0.000214
2098,100000110010,0.000662190876937,0.000486,0.000592,0.000504
2099,100000110011,0.000223004561878,0.000214,0.000212,0.000232
2100,100000110100,0.00014826548622,0.000198,0.000146,0.000172
2101,100000110101,6.6773461057e-05,0.000248,0.000168,0.000362
2102,100000110110,0.000151767778527,0.000168,0.000232,0.000204
2103,100000110111,0.000154078739118,0.000188,0.000172,0.000198
2104,100000111000,0.000227460719882,0.000276,0.000254,0.000226
2105,100000111001,0.000327730123426,0.000362,0.000364,0.000322
2106,100000111010,8.5700111089e-05,0.000126,9.4e-05,0.000164
2107,100000111011,0.000104845516561,0.00011,0.00012,0.000126
