,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
344,0000000101011000,2.5731453883599753e-05,1.2e-05,2.2e-05
345,0000000101011001,3.391890078668334e-06,1.6e-05,2.6e-05
346,0000000101011010,8.822099915552421e-06,1.4e-05,2e-05
347,0000000101011011,2.7087407168855042e-05,1.2e-05,1.8e-05
348,0000000101011100,4.334304733402996e-05,2e-05,1.8e-05
349,0000000101011101,7.03472669523265e-05,2.4e-05,4.4e-05
350,0000000101011110,1.4782904061316196e-05,1.4e-05,1.8e-05
351,0000000101011111,2.7331011260979955e-05,2e-05,1.6e-05
352,0000000101100000,2.107355321920036e-05,2e-05,2.2e-05
353,0000000101100001,0.00011150172109932797,4.6e-05,5e-05
354,0000000101100010,2.535303029369922e-05,1.2e-05,2.6e-05
355,0000000101100011,1.2832173457282136e-05,1.4e-05,2.2e-05
356,0000000101100100,1.6105384991696294e-05,1.4e-05,1.6e-05
357,0000000101100101,6.2552427403003844e-06,1.2e-05,3.8e-05
358,0000000101100110,2.2195406848317824e-06,1.8e-05,1.8e-05
359,0000000101100111,1.8251725187620883e-05,6e-06,1.2e-05
360,0000000101101000,2.047739255058884e-05,1.8e-05,2.8e-05
361,0000000101101001,3.421308202762884e-05,1.6e-05,2.4e-05
362,0000000101101010,1.9374779885323003e-05,1.8e-05,2.2e-05
363,0000000101101011,1.6674522313552367e-05,1.4e-05,1.2e-05
364,0000000101101100,3.916015306576585e-05,1.6e-05,3e-05
365,0000000101101101,1.4942205768619292e-06,2e-06,1.8e-05
366,0000000101101110,5.292814365179196e-07,6e-06,8e-06
367,0000000101101111,1.0256078503546157e-05,6e-06,1.6e-05
368,0000000101110000,4.491902481745831e-05,2.6e-05,4e-05
369,0000000101110001,4.369381004877772e-05,2.6e-05,2e-05
370,0000000101110010,5.0771489700555125e-06,2.4e-05,1.2e-05
371,0000000101110011,9.17066664428825e-07,1e-05,1.2e-05
372,0000000101110100,1.6072254597348432e-06,6e-06,2.6e-05
373,0000000101110101,1.6799960855902116e-05,2.2e-05,2.4e-05
374,0000000101110110,3.8839804570055e-07,1e-05,6e-06
375,0000000101110111,3.1526363858235615e-06,1.2e-05,1.2e-05
376,0000000101111000,3.876707764146833e-06,1.4e-05,1.6e-05
377,0000000101111001,3.398030450136554e-06,4e-06,1.4e-05
378,0000000101111010,3.3467867694100957e-06,1.4e-05,1.2e-05
379,0000000101111011,4.704157811165286e-06,1.4e-05,1e-05
380,0000000101111100,5.333254447847549e-06,2.6e-05,2.4e-05
381,0000000101111101,3.1925514364323846e-06,2e-06,1e-05
382,0000000101111110,6.742041185141022e-06,2.2e-05,1.4e-05
383,0000000101111111,1.7798820056095053e-05,2e-05,1.2e-05
384,0000000110000000,2.6632156462751455e-05,8e-06,2.8e-05
385,0000000110000001,1.0043926746093278e-05,8e-06,1.2e-05
386,0000000110000010,9.239091370880147e-06,1.4e-05,2.6e-05
387,0000000110000011,3.7903226775855784e-05,1.4e-05,4.4e-05
388,0000000110000100,2.9320689112135404e-05,1.2e-05,2.4e-05
389,0000000110000101,6.221562689959272e-06,1e-05,2.2e-05
390,0000000110000110,1.4906978173049073e-06,1.2e-05,1.8e-05
391,0000000110000111,3.881717595039081e-06,8e-06,1e-05
392,0000000110001000,4.64472429202138e-06,2e-05,3e-05
393,0000000110001001,7.142271662747704e-06,1.4e-05,1.8e-05
394,0000000110001010,3.066921327339895e-06,1.2e-05,1.8e-05
395,0000000110001011,1.1579943110446325e-05,1.6e-05,2.4e-05
396,0000000110001100,6.136370754789167e-06,1.8e-05,3e-05
397,0000000110001101,1.812876276684605e-05,1.4e-05,1.4e-05
398,0000000110001110,2.1287612509526024e-05,1.8e-05,1.4e-05
399,0000000110001111,7.2904573079180805e-06,1.6e-05,1.6e-05
400,0000000110010000,2.6625227973397372e-06,1.2e-05,2.6e-05
401,0000000110010001,1.7630987275170388e-05,1.8e-05,2.6e-05
402,0000000110010010,1.635400167535838e-05,2.2e-05,2e-05
403,0000000110010011,1.479524696141161e-05,1.6e-05,2e-05
404,0000000110010100,1.6856541697901348e-05,8e-06,2.6e-05
405,0000000110010101,3.425594161265872e-05,2.6e-05,1.6e-05
406,0000000110010110,4.501403559180411e-07,8e-06,1e-05
407,0000000110010111,5.26836578427484e-06,1.6e-05,2e-05
408,0000000110011000,4.9434818928068975e-05,2.4e-05,3.6e-05
409,0000000110011001,1.637982264870493e-05,1e-05,3.4e-05
410,0000000110011010,2.167161372355173e-05,3e-05,1.4e-05
411,0000000110011011,5.485408466165779e-06,4e-06,8e-06
412,0000000110011100,1.9719117192189648e-06,1e-05,1.6e-05
